preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
355000,Apartamento,Vila Velha,Ataíde,47,2,1,1,False,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
900000,Casa,Vila Velha,Jardim Colorado,210,3,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
465001,Apartamento,Vila Velha,Jockey de Itaparica,68,2,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1699990,Apartamento,Vila Velha,Praia da Costa,125,3,3,0,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
440000,Apartamento,Vila Velha,Praia dos Recifes,95,3,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
760953,Apartamento,Vila Velha,Coqueiral de Itaparica,70,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1250000,Apartamento,Vila Velha,Praia da Costa,132,4,2,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
3000000,Casa,Vila Velha,Barra do Jucu,900,5,3,5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1199000,Apartamento,Vila Velha,Itapuã,90,3,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
870000,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,False
690000,Apartamento,Vila Velha,Itapuã,63,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1050000,Apartamento,Vila Velha,Itapuã,115,3,3,1,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
250000,Apartamento,Vila Velha,Ilha dos Bentos,60,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1360000,Apartamento,Vila Velha,Itapuã,110,3,3,2,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
650000,Apartamento,Vila Velha,Praia das Gaivotas,60,2,1,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1700000,Apartamento,Vila Velha,Itapuã,110,3,3,2,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
670000,Apartamento,Vila Velha,Praia de Itaparica,55,2,2,1,True,True,True,True,True,True,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Praia de Itaparica,60,2,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1650000,Apartamento,Vila Velha,Praia da Costa,110,3,2,2,True,True,False,False,True,True,False,False,False,False,False,False,False,False,,,False
1400000,Apartamento,Vila Velha,Itapuã,120,3,2,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
1002000,Apartamento,Vila Velha,Praia de Itaparica,79,3,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
799000,Apartamento,Vila Velha,Praia da Costa,80,2,3,1,True,True,True,False,True,True,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,63,2,2,2,False,True,False,True,True,False,False,True,False,True,False,True,False,False,,,False
633413,Apartamento,Vila Velha,Praia de Itaparica,58,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
790000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
780000,Apartamento,Vila Velha,Praia de Itaparica,61,2,2,1,True,True,True,False,False,False,False,True,False,False,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Praia da Costa,55,2,1,1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Praia das Gaivotas,93,3,2,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
493700,Apartamento,Vila Velha,Praia da Costa,44,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
670000,Apartamento,Vila Velha,Itapuã,70,2,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
890000,Apartamento,Vila Velha,Praia de Itaparica,170,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
799900,Apartamento,Vila Velha,Interlagos,60,2,2,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
350000,Apartamento,Vila Velha,Ataíde,45,2,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,,,False
1410000,Apartamento,Vila Velha,Praia de Itaparica,120,3,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
869000,Apartamento,Vila Velha,Itapuã,90,2,3,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
703565,Apartamento,Vila Velha,Praia de Itaparica,57,2,3,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
699900,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,2,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
315000,Apartamento,Vila Velha,Ataíde,48,2,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
2000000,Apartamento,Vila Velha,Praia da Costa,114,3,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2300000,Apartamento,Vila Velha,Itapuã,147,4,4,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
2162000,Apartamento,Vila Velha,Itapuã,110,3,4,3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
700000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
995000,Apartamento,Vila Velha,Praia de Itaparica,74,3,3,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1260000,Apartamento,Vila Velha,Praia da Costa,160,3,3,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1389000,Apartamento,Vila Velha,Itapuã,120,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
920000,Apartamento,Vila Velha,Praia da Costa,94,2,2,1,True,False,False,True,True,True,False,False,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
1500000,Apartamento,Vila Velha,Praia de Itaparica,120,3,3,2,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
800000,Apartamento,Vila Velha,Itapuã,70,2,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
2100000,Apartamento,Vila Velha,Itapuã,105,3,2,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
730000,Apartamento,Vila Velha,Praia de Itaparica,55,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
890000,Apartamento,Vila Velha,Praia da Costa,100,3,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
914558,Apartamento,Vila Velha,Praia de Itaparica,71,3,2,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
750000,Casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
680000,Apartamento,Vila Velha,Itapuã,60,2,1,0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,,,False
819900,Apartamento,Vila Velha,Praia de Itaparica,57,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
715000,Apartamento,Vila Velha,Itapuã,65,2,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
590000,Apartamento,Vila Velha,Praia de Itaparica,65,2,2,0,True,False,True,False,True,False,False,True,False,True,False,True,False,False,,,False
1420000,Apartamento,Vila Velha,Praia da Costa,105,3,3,0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,,,False
730000,Apartamento,Vila Velha,Praia da Costa,102,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1230000,Apartamento,Vila Velha,Praia da Costa,69,2,2,2,False,True,False,True,True,True,False,True,False,False,False,False,False,False,,,False
900000,Apartamento,Vila Velha,Praia da Costa,105,3,3,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
867370,Apartamento,Vila Velha,São Conrado,66,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
750000,Apartamento,Vila Velha,Coqueiral de Itaparica,70,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
1800000,Apartamento,Vila Velha,Praia de Itaparica,120,3,3,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
799000,Apartamento,Vila Velha,Praia de Itaparica,77,3,2,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1200000,Casa,Vila Velha,Interlagos,180,3,1,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
2765790,Apartamento,Vila Velha,Itapuã,111,3,4,3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
680000,Apartamento,Vila Velha,Praia da Costa,65,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1950000,Apartamento,Vila Velha,Praia da Costa,140,3,3,1,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
520000,Apartamento,Vila Velha,Praia das Gaivotas,70,2,2,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
899000,Apartamento,Vila Velha,Itapuã,65,2,2,2,False,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
990000,Apartamento,Vila Velha,Praia de Itaparica,80,3,2,2,True,True,True,False,True,False,False,True,False,False,False,True,False,False,,,False
680000,Apartamento,Vila Velha,Itapuã,63,2,2,1,True,True,False,False,True,False,False,True,False,True,False,False,False,False,,,False
630000,Apartamento,Vila Velha,Praia de Itaparica,70,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Vila Velha,Praia de Itaparica,69,3,2,2,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
1100000,Casa,Vila Velha,Vale Encantado,140,3,1,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1600000,Apartamento,Vila Velha,Praia de Itaparica,128,3,2,2,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
439000,Apartamento,Vila Velha,Praia dos Recifes,84,2,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
590000,Apartamento,Vila Velha,Itapuã,70,2,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,,False
290000,Apartamento,Vila Velha,Ataíde,45,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1570000,Apartamento,Vila Velha,Praia de Itaparica,120,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1260000,Apartamento,Vila Velha,Itapuã,120,3,2,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
394996,Casa,Vila Velha,Jardim Marilândia,59,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
789000,Apartamento,Vila Velha,Itapuã,70,2,2,0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
920000,Apartamento,Vila Velha,Praia de Itaparica,75,3,2,0,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
700000,Apartamento,Vila Velha,Praia de Itaparica,57,2,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1590000,Apartamento,Vila Velha,Praia da Costa,135,3,4,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
780000,Apartamento,Vila Velha,Praia de Itaparica,60,2,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
982000,Apartamento,Vila Velha,Praia da Costa,91,2,2,1,True,True,False,False,True,False,False,True,False,False,False,True,False,False,,,False
730000,Apartamento,Vila Velha,Praia de Itaparica,64,2,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
709000,Apartamento,Vila Velha,Praia de Itaparica,71,2,2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
790000,Apartamento,Vila Velha,Praia da Costa,80,2,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,,,False
695000,Apartamento,Vila Velha,Praia de Itaparica,64,2,1,1,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
979000,Apartamento,Vila Velha,Praia da Costa,120,3,3,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
680000,Apartamento,Vila Velha,Santa Mônica,65,2,2,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Vila Velha,Itapuã,100,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
865000,Apartamento,Vila Velha,Praia da Costa,89,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
670000,Apartamento,Vila Velha,Praia de Itaparica,92,2,2,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
1200000,Apartamento,Vila Velha,Praia de Itaparica,90,3,2,2,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
1070000,Apartamento,Vila Velha,Itapuã,160,3,2,2,True,False,False,True,True,False,False,True,False,False,False,False,False,False,,,False
990000,Apartamento,Vila Velha,Itapuã,80,3,2,3,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
799000,Apartamento,Vila Velha,Praia de Itaparica,65,2,2,1,True,True,True,True,True,True,False,True,False,False,False,True,False,False,,,False
