preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,fonte_dataset
419999,casa,Serra,São Francisco,70,2,2,0,False,False,False,False,False,False,agregado_filtrado
480000,apartamento,Serra,Parque Residencial Laranjeiras,58,2,2,0,True,True,False,True,False,False,agregado_filtrado
314999,apartamento,Serra,Jardim Limoeiro,48,2,1,0,False,False,False,False,False,False,agregado_filtrado
349999,apartamento,Serra,Conjunto Jacaraípe,52,2,2,0,True,False,False,False,False,False,agregado_filtrado
410000,apartamento,Serra,Colina de Laranjeiras,48,2,1,0,True,True,False,True,False,True,agregado_filtrado
349009,casa,Serra,Campinho da Serra I,70,3,2,0,True,False,False,False,False,False,agregado_filtrado
490000,apartamento,Serra,Colina de Laranjeiras,60,2,2,1,True,True,True,True,False,True,agregado_filtrado
425000,apartamento,Serra,Colina de Laranjeiras,78,2,1,1,True,True,False,True,False,False,agregado_filtrado
240000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,False,False,False,False,False,False,agregado_filtrado
660000,casa,Serra,Planície da Serra,105,3,2,1,True,False,False,False,False,False,agregado_filtrado
240000,apartamento,Serra,Jardim Atlântico,41,2,1,1,False,False,False,False,False,False,agregado_filtrado
349000,apartamento,Serra,Valparaíso,53,3,2,1,True,True,False,True,False,False,agregado_filtrado
220000,apartamento,Serra,Jardim Limoeiro,51,2,1,1,False,False,False,False,False,False,agregado_filtrado
290000,apartamento,Serra,Enseada de Jacaraípe,50,2,2,1,True,True,True,True,False,True,agregado_filtrado
680000,casa,Serra,Portal de Jacaraípe,120,3,2,2,True,False,True,False,False,False,agregado_filtrado
520000,apartamento,Serra,Valparaíso,65,2,2,1,True,True,True,True,False,True,agregado_filtrado
330000,apartamento,Serra,Colina de Laranjeiras,51,2,1,0,False,False,False,False,False,False,agregado_filtrado
369000,apartamento,Serra,Conjunto Jacaraípe,52,2,1,1,False,True,False,True,False,True,agregado_filtrado
550000,apartamento,Serra,Parque Residencial Laranjeiras,60,2,2,1,True,True,False,True,False,True,agregado_filtrado
245000,apartamento,Serra,Jardim Limoeiro,51,2,2,0,True,False,False,False,False,False,agregado_filtrado
540000,casa,Serra,Portal de Jacaraípe,110,3,1,0,True,False,False,False,False,False,agregado_filtrado
620000,apartamento,Serra,Morada de Laranjeiras,83,2,2,0,True,True,True,True,False,True,agregado_filtrado
530000,apartamento,Serra,Colina de Laranjeiras,54,2,2,0,True,False,False,False,False,False,agregado_filtrado
819996,casa,Serra,São Francisco,223,4,3,0,True,False,False,False,False,False,agregado_filtrado
340000,casa,Serra,Residencial Jacaraípe,100,3,2,0,True,False,False,False,False,False,agregado_filtrado
400000,casa,Serra,Valparaíso,100,2,2,0,True,False,True,False,False,False,agregado_filtrado
739000,casa,Serra,Parque Residencial Mestre Álvaro,230,3,1,0,True,False,False,False,False,False,agregado_filtrado
230000,apartamento,Serra,Chácara Parreiral,49,2,1,0,False,False,False,True,False,False,agregado_filtrado
269993,apartamento,Serra,São Diogo II,52,2,1,1,False,False,False,False,False,False,agregado_filtrado
670000,casa,Serra,Parque Residencial Laranjeiras,105,3,2,1,True,False,False,False,False,False,agregado_filtrado
600000,apartamento,Serra,São Diogo II,148,2,1,0,True,True,True,True,False,False,agregado_filtrado
870000,casa,Serra,São Diogo I,100,4,3,3,True,False,False,False,False,False,agregado_filtrado
720000,casa,Serra,Jardim Atlântico,182,2,2,2,True,False,False,False,False,False,agregado_filtrado
450000,casa,Serra,Portal de Jacaraípe,120,4,3,2,True,False,False,False,False,False,agregado_filtrado
230000,apartamento,Serra,Jardim Atlântico,45,2,1,1,False,False,True,True,False,True,agregado_filtrado
210000,apartamento,Serra,Taquara II,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
400000,apartamento,Serra,Morada de Laranjeiras,60,3,1,6,False,True,False,True,False,False,agregado_filtrado
480000,casa,Serra,Serramar,150,3,3,0,True,False,False,False,False,False,agregado_filtrado
299000,apartamento,Serra,Conjunto Jacaraípe,48,2,1,1,False,True,False,True,False,True,agregado_filtrado
460000,apartamento,Serra,Morada de Laranjeiras,56,2,1,1,True,True,True,False,False,True,agregado_filtrado
420000,apartamento,Serra,Colina de Laranjeiras,53,2,1,0,False,False,True,True,False,False,agregado_filtrado
340000,casa,Serra,São Francisco,90,2,3,0,True,False,False,False,False,False,agregado_filtrado
399000,apartamento,Serra,Morada de Laranjeiras,57,2,2,0,True,False,True,True,False,True,agregado_filtrado
497956,apartamento,Serra,Parque Residencial Laranjeiras,58,2,2,0,False,True,True,True,False,True,agregado_filtrado
399990,apartamento,Serra,Valparaíso,48,2,2,0,False,True,False,True,False,True,agregado_filtrado
560000,casa,Serra,Morada de Laranjeiras,75,2,3,0,True,False,False,False,False,False,agregado_filtrado
396000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
220000,casa,Serra,Praiamar,180,2,1,0,False,False,False,False,False,False,agregado_filtrado
299000,apartamento,Serra,Conjunto Jacaraípe,55,2,1,0,False,False,False,False,False,False,agregado_filtrado
537900,casa,Serra,Colina de Laranjeiras,67,2,2,2,True,False,False,False,False,False,agregado_filtrado
497000,apartamento,Serra,Valparaíso,67,3,2,1,True,True,False,True,False,False,agregado_filtrado
720000,apartamento,Serra,Colina de Laranjeiras,90,3,2,2,True,True,True,True,False,True,agregado_filtrado
840000,casa,Serra,Planície da Serra,130,4,1,1,True,False,False,False,False,False,agregado_filtrado
419008,apartamento,Serra,Jardim Limoeiro,51,2,2,1,True,False,False,False,False,False,agregado_filtrado
380000,casa,Serra,Planície da Serra,53,2,1,2,False,False,True,False,False,False,agregado_filtrado
550000,apartamento,Serra,Valparaíso,65,2,1,1,True,True,False,True,False,True,agregado_filtrado
279900,apartamento,Serra,Colina de Laranjeiras,44,2,1,1,False,True,False,True,False,False,agregado_filtrado
339999,apartamento,Serra,Conjunto Jacaraípe,45,2,1,1,False,True,False,True,False,True,agregado_filtrado
650000,casa,Serra,Planície da Serra,303,4,2,2,False,False,False,False,False,False,agregado_filtrado
550000,casa,Serra,Costa Bela,281,3,4,5,True,False,True,False,False,False,agregado_filtrado
265000,apartamento,Serra,Guaraciaba,47,2,1,1,False,False,False,False,False,False,agregado_filtrado
310000,apartamento,Serra,São Diogo II,46,2,2,1,True,False,False,True,False,False,agregado_filtrado
760000,casa,Serra,Planície da Serra,110,3,2,0,True,False,True,False,False,False,agregado_filtrado
890000,apartamento,Serra,Colina de Laranjeiras,110,3,2,0,True,False,False,False,False,False,agregado_filtrado
705000,apartamento,Serra,Parque Residencial Laranjeiras,83,3,2,1,False,True,False,True,False,True,agregado_filtrado
430000,casa,Serra,Costa Bela,125,2,1,0,True,False,False,False,False,False,agregado_filtrado
280000,apartamento,Serra,Colina de Laranjeiras,42,2,1,0,False,True,False,True,False,False,agregado_filtrado
240000,apartamento,Serra,Jardim Limoeiro,48,2,1,0,False,False,False,True,False,False,agregado_filtrado
380000,apartamento,Serra,Praia da Baleia,69,2,2,0,True,True,False,True,False,False,agregado_filtrado
530000,apartamento,Serra,Parque Residencial Laranjeiras,75,3,2,0,True,False,False,True,False,True,agregado_filtrado
395000,casa,Serra,São Francisco,66,2,1,0,True,False,False,False,False,False,agregado_filtrado
450000,casa,Serra,São Francisco,210,2,2,4,True,False,False,False,False,False,agregado_filtrado
420000,apartamento,Serra,Morada de Laranjeiras,64,2,1,1,False,False,False,False,False,False,agregado_filtrado
260000,casa,Serra,Cidade Pomar,130,2,1,3,True,False,False,False,False,False,agregado_filtrado
615000,casa,Serra,Residencial Centro da Serra,98,3,2,1,True,False,True,False,False,False,agregado_filtrado
370000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
550000,casa,Serra,das Laranjeiras,120,3,3,1,True,True,False,False,False,False,agregado_filtrado
350000,casa,Serra,Nova Almeida Centro,300,4,2,5,True,False,False,False,False,False,agregado_filtrado
490000,apartamento,Serra,Parque Jacaraípe,107,2,1,2,True,False,False,False,False,False,agregado_filtrado
1100000,casa,Serra,Portal de Jacaraípe,243,4,4,3,True,True,False,False,False,False,agregado_filtrado
490000,apartamento,Serra,Parque Residencial Laranjeiras,51,2,2,1,True,False,False,False,False,False,agregado_filtrado
287500,casa,Serra,Colina da Serra,50,2,1,1,True,False,False,False,False,False,agregado_filtrado
689000,casa,Serra,Planície da Serra,128,3,2,2,True,False,False,False,False,False,agregado_filtrado
310000,apartamento,Serra,Jardim Limoeiro,52,2,1,0,False,False,False,False,False,False,agregado_filtrado
280000,apartamento,Serra,Jardim Atlântico,49,2,2,0,True,False,False,False,False,False,agregado_filtrado
499000,casa,Serra,Planície da Serra,90,2,1,0,False,False,True,False,False,False,agregado_filtrado
695000,casa,Serra,Praia da Baleia,110,3,2,0,True,False,False,False,False,False,agregado_filtrado
365000,apartamento,Serra,Morada de Laranjeiras,68,3,1,0,True,False,True,True,False,False,agregado_filtrado
890000,casa,Serra,Enseada de Jacaraípe,259,3,4,0,True,True,False,False,False,False,agregado_filtrado
265000,apartamento,Serra,Jardim Limoeiro,65,2,1,0,True,False,False,True,True,False,agregado_filtrado
429999,apartamento,Serra,Jardim Limoeiro,55,2,2,0,True,False,False,False,False,False,agregado_filtrado
399000,apartamento,Serra,Maringá,48,2,2,0,True,True,False,True,False,True,agregado_filtrado
240000,apartamento,Serra,Guaraciaba,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
620000,apartamento,Serra,Valparaíso,65,3,2,1,True,True,False,True,False,False,agregado_filtrado
530007,apartamento,Serra,Valparaíso,65,2,2,1,True,False,False,False,False,False,agregado_filtrado
320000,apartamento,Serra,Colina de Laranjeiras,50,2,2,1,True,True,False,True,False,True,agregado_filtrado
285004,apartamento,Serra,Praia da Baleia,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
830000,casa,Serra,Planície da Serra,120,3,1,2,True,False,False,False,False,False,agregado_filtrado
79000,apartamento,Serra,São Patrício,46,2,1,1,False,False,False,False,False,False,agregado_filtrado
620000,apartamento,Serra,Planalto de Carapina,73,3,2,1,True,False,False,False,False,False,agregado_filtrado
300000,apartamento,Serra,Guaraciaba,48,2,1,1,False,True,True,True,False,True,agregado_filtrado
750000,apartamento,Serra,Parque Residencial Laranjeiras,65,2,2,2,True,True,True,True,True,True,agregado_filtrado
530000,casa,Serra,Reis Magos,300,3,3,6,True,False,False,False,False,False,agregado_filtrado
315000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
560000,casa,Serra,Jardim Atlântico,130,3,2,3,True,False,False,False,False,False,agregado_filtrado
250000,apartamento,Serra,Jardim Atlântico,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
260000,apartamento,Serra,Jardim Limoeiro,70,3,1,1,False,False,False,False,False,False,agregado_filtrado
260000,casa,Serra,Feu Rosa,200,2,1,0,False,False,False,False,False,False,agregado_filtrado
450000,apartamento,Serra,Valparaíso,54,2,2,1,True,True,True,True,True,True,agregado_filtrado
570000,apartamento,Serra,Morada de Laranjeiras,75,3,2,0,True,True,False,True,False,True,agregado_filtrado
275000,apartamento,Serra,São Diogo I,48,2,1,0,False,False,False,False,False,True,agregado_filtrado
299000,apartamento,Serra,Praia da Baleia,44,2,1,0,False,False,True,False,False,False,agregado_filtrado
1550000,casa,Serra,Santa Luzia,230,4,4,0,False,True,True,True,True,False,agregado_filtrado
240000,apartamento,Serra,São Patrício,55,2,1,0,False,False,False,False,False,False,agregado_filtrado
300000,apartamento,Serra,Colina de Laranjeiras,47,2,1,0,False,False,False,False,False,False,agregado_filtrado
830000,apartamento,Serra,Planície da Serra,120,3,2,2,True,False,False,False,False,False,agregado_filtrado
590000,apartamento,Serra,Jardim Limoeiro,67,3,2,0,True,False,False,False,False,False,agregado_filtrado
399000,apartamento,Serra,Morada de Laranjeiras,57,2,1,0,True,True,True,True,False,True,agregado_filtrado
260000,apartamento,Serra,Castelândia,69,2,2,1,False,False,False,True,False,False,agregado_filtrado
760000,casa,Serra,Planície da Serra,127,3,3,2,True,False,False,False,False,False,agregado_filtrado
299000,casa,Serra,Enseada de Jacaraípe,75,2,2,2,False,False,False,False,False,False,agregado_filtrado
690000,casa,Serra,Planície da Serra,150,3,2,2,True,False,False,False,False,False,agregado_filtrado
700000,casa,Serra,São Lourenço,240,3,2,4,True,False,False,False,False,False,agregado_filtrado
315003,apartamento,Serra,Jardim Limoeiro,52,2,1,1,False,False,False,False,False,False,agregado_filtrado
450000,apartamento,Serra,Jardim Limoeiro,54,2,2,1,True,True,True,True,False,True,agregado_filtrado
355000,apartamento,Serra,Valparaíso,48,2,1,1,False,True,False,True,False,True,agregado_filtrado
195000,apartamento,Serra,Cidade Continental,44,2,1,1,True,False,False,False,False,False,agregado_filtrado
347900,apartamento,Serra,Morada de Laranjeiras,42,2,1,1,False,True,False,True,True,True,agregado_filtrado
210000,apartamento,Serra,Residencial Centro da Serra,46,2,1,1,False,True,False,True,False,True,agregado_filtrado
299000,apartamento,Serra,Castelândia,62,2,1,0,False,True,True,False,False,False,agregado_filtrado
344900,apartamento,Serra,Colina de Laranjeiras,50,2,1,0,True,False,False,False,False,False,agregado_filtrado
720000,apartamento,Serra,Colina de Laranjeiras,85,3,2,0,True,True,True,True,False,True,agregado_filtrado
699000,casa,Serra,Jardim Atlântico,250,3,2,0,False,False,False,False,False,False,agregado_filtrado
245000,apartamento,Serra,Conjunto Jacaraípe,58,3,1,0,False,False,False,True,False,False,agregado_filtrado
340000,casa,Serra,Residencial Jacaraípe,47,2,2,0,True,False,False,False,False,False,agregado_filtrado
689000,casa,Serra,Planície da Serra,128,3,2,0,True,False,False,False,False,False,agregado_filtrado
289000,apartamento,Serra,Colina de Laranjeiras,48,2,1,0,False,True,False,True,False,True,agregado_filtrado
299000,apartamento,Serra,Castelândia,48,2,1,1,False,True,True,True,False,True,agregado_filtrado
450000,apartamento,Serra,Morada de Laranjeiras,52,2,2,1,False,True,False,True,True,True,agregado_filtrado
427900,apartamento,Serra,Valparaíso,54,2,2,0,True,False,True,True,False,True,agregado_filtrado
499000,apartamento,Serra,Valparaíso,67,3,2,1,True,False,True,True,False,True,agregado_filtrado
650000,apartamento,Serra,Parque Jacaraípe,100,3,2,1,True,False,False,False,False,False,agregado_filtrado
787000,casa,Serra,Manguinhos,138,3,2,13,False,False,False,False,False,False,agregado_filtrado
580000,apartamento,Serra,Valparaíso,65,2,1,1,True,True,False,True,False,True,agregado_filtrado
336000,apartamento,Serra,Colina de Laranjeiras,48,2,1,1,False,True,False,True,False,False,agregado_filtrado
598000,casa,Serra,São Francisco,90,2,3,2,True,False,True,False,False,False,agregado_filtrado
215000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,False,True,False,True,False,False,agregado_filtrado
800000,casa,Serra,Feu Rosa,200,6,4,3,False,False,False,False,False,False,agregado_filtrado
549900,apartamento,Serra,Morada de Laranjeiras,69,3,2,1,True,True,True,True,False,True,agregado_filtrado
460000,apartamento,Serra,Jardim Limoeiro,56,2,2,1,True,True,False,True,False,True,agregado_filtrado
420000,apartamento,Serra,Valparaíso,50,2,2,1,True,True,False,True,False,True,agregado_filtrado
349001,casa,Serra,Enseada de Jacaraípe,58,2,1,0,False,False,False,False,False,False,agregado_filtrado
2200000,casa,Serra,Boulevard Lagoa,365,5,5,0,True,False,False,False,False,False,agregado_filtrado
400000,apartamento,Serra,Santa Luzia,53,2,2,0,True,False,False,False,False,False,agregado_filtrado
538500,apartamento,Serra,Colina de Laranjeiras,65,2,2,2,True,True,True,True,False,True,agregado_filtrado
660000,casa,Serra,Estância Monazítica,114,2,1,0,True,False,False,False,False,False,agregado_filtrado
275000,apartamento,Serra,Praia da Baleia,45,2,1,0,False,True,True,True,False,True,agregado_filtrado
287919,apartamento,Serra,Cidade Continental,44,2,1,0,False,True,False,True,False,True,agregado_filtrado
279900,apartamento,Serra,Balneário de Carapebus,75,2,1,0,False,True,True,True,False,False,agregado_filtrado
599000,casa,Serra,Parque Residencial Laranjeiras,190,4,3,0,True,False,False,False,False,False,agregado_filtrado
439000,apartamento,Serra,Jardim Limoeiro,58,2,1,1,True,False,False,False,False,False,agregado_filtrado
680000,casa,Serra,Planície da Serra,110,3,1,2,True,False,True,True,False,False,agregado_filtrado
650000,casa,Serra,Jardim Atlântico,100,3,3,2,True,False,False,False,False,False,agregado_filtrado
420000,apartamento,Serra,Parque Residencial Laranjeiras,60,2,2,1,True,True,False,True,False,True,agregado_filtrado
